,Customer_ID,total_spending,order_frequency,Region,Alcoholic Beverages_pct,Juices_pct,Soft Drinks_pct,Water_pct,discount_sensitivity,Customer_Type_B2C,Cluster
5965,CUS9515,34987.24,272.0,Schleswig-Holstein,0.734999388,0.144959419,0.071733581,0.048307612,0.0,True,1
5966,CUS9516,37976.66,321.0,Niedersachsen,0.743551171,0.124902769,0.077048903,0.054497157,0.0,True,2
5967,CUS9510,31180.29,287.0,Rheinland-Pfalz,0.693383224,0.161585091,0.088678457,0.056353228,0.0,True,1
5968,CUS7002,244638.85,291.0,Sachsen,0.780193661,0.106887724,0.065250511,0.047668103,0.08312065,False,3
5969,CUS7003,260693.71,311.0,Thüringen,0.766510324,0.113664576,0.075612373,0.044212728,0.085536295,False,0
5970,CUS7007,190939.7,271.0,Berlin,0.715631479,0.145391189,0.092806315,0.046171016,0.082177616,False,3
5971,CUS7009,237100.54,315.0,Rheinland-Pfalz,0.730815712,0.13566536,0.083130599,0.050388329,0.084164071,False,0
5972,CUS7016,221401.85,294.0,Bayern,0.759307522,0.116220754,0.076543624,0.0479281,0.084669811,False,3
5973,CUS7004,43349.83,307.0,Sachsen-Anhalt,0.772797725,0.133905485,0.058676816,0.034619974,0.0,True,2
5974,CUS7006,39929.86,309.0,Sachsen,0.773227104,0.096967533,0.07677237,0.053032993,0.0,True,2
5975,CUS7008,41818.29,292.0,Mecklenburg-Vorpommern,0.791918799,0.106614833,0.062651534,0.038814834,0.0,True,1
5976,CUS701,44147.41,276.0,Thüringen,0.798921386,0.108474993,0.056258566,0.036345054,0.0,True,1
5977,CUS7010,41915.53,304.0,Niedersachsen,0.781812374,0.104767135,0.071726637,0.041693854,0.0,True,2
5978,CUS7013,48132.17,284.0,Sachsen,0.818375735,0.095330213,0.052521214,0.033772838,0.0,True,1
5979,CUS7014,40355.42,310.0,Bayern,0.740026247,0.136129174,0.073594575,0.050250004,0.0,True,2
5980,CUS7015,34814.9,274.0,Schleswig-Holstein,0.75504195,0.116664704,0.087966359,0.040326986,0.0,True,1
5981,CUS7005,46135.27,298.0,Rheinland-Pfalz,0.780108147,0.117163073,0.063526235,0.039202545,0.0,True,1
5982,CUS7011,37377.17,258.0,Niedersachsen,0.780796673,0.110875971,0.07070439,0.037622966,0.0,True,1
5983,CUS7012,41149.99,304.0,Bremen,0.762099335,0.123271962,0.065547282,0.049081421,0.0,True,2
5984,CUS9697,226804.02,298.0,Brandenburg,0.728965607,0.144643336,0.078835022,0.047556035,0.084207589,False,3
5985,CUS9698,217718.65,295.0,Mecklenburg-Vorpommern,0.722823745,0.140558147,0.093051055,0.043567053,0.083461117,False,3
5986,CUS970,279785.72,355.0,Brandenburg,0.771506173,0.124246513,0.059802159,0.044445156,0.083269781,False,0
5987,CUS9706,303389.72,338.0,Bayern,0.786758101,0.105499554,0.07091763,0.036824715,0.081977294,False,0
5988,CUS971,280895.67,321.0,Niedersachsen,0.791448797,0.101246559,0.066389275,0.040915369,0.08265625,False,0
5989,CUS9699,36682.82,281.0,Thüringen,0.756782875,0.128492848,0.071127029,0.043597248,0.0,True,1
5990,CUS97,47075.92,290.0,Sachsen,0.791980698,0.102358913,0.063064514,0.042595875,0.0,True,1
5991,CUS9700,34957.43,266.0,Rheinland-Pfalz,0.774267159,0.117711456,0.068953582,0.039067803,0.0,True,1
5992,CUS9701,38436.81,283.0,Hamburg,0.765046839,0.118731497,0.078302024,0.03791964,0.0,True,1
5993,CUS9704,40743.85,295.0,Niedersachsen,0.750795764,0.133609612,0.078465584,0.037129039,0.0,True,1
5994,CUS9705,45085.31,337.0,Brandenburg,0.766600252,0.120701621,0.073607568,0.03909056,0.0,True,2
5995,CUS9707,47276.36,317.0,Hamburg,0.782435238,0.11220407,0.068496179,0.036864513,0.0,True,2
5996,CUS9708,45663.94,302.0,Schleswig-Holstein,0.800282674,0.099467326,0.064294715,0.035955286,0.0,True,2
5997,CUS9709,41576.01,292.0,Bayern,0.77914379,0.115093776,0.063071949,0.042690484,0.0,True,1
5998,CUS9702,45575.5,284.0,Thüringen,0.808880868,0.100239822,0.050574102,0.040305208,0.0,True,1
5999,CUS9703,38551.95,309.0,Sachsen-Anhalt,0.754059911,0.133758474,0.071033502,0.041148113,0.0,True,2
6000,CUS8172,241317.24,265.0,Mecklenburg-Vorpommern,0.788124959,0.113038878,0.062119971,0.036716192,0.085227273,False,3
6001,CUS8173,244521.88,316.0,Baden-Württemberg,0.744575209,0.122298831,0.083655622,0.049470338,0.084915612,False,0
6002,CUS8177,256991.15,328.0,Bremen,0.76542807,0.126591674,0.06796666,0.040013596,0.084381339,False,0
6003,CUS8178,222013.89,270.0,Berlin,0.768099149,0.123588303,0.066611058,0.04170149,0.082991014,False,3
6004,CUS8180,245896.18,296.0,Baden-Württemberg,0.769441925,0.111911743,0.07860907,0.040037263,0.081052036,False,3
6005,CUS8182,222733.44,262.0,Niedersachsen,0.786626112,0.101744444,0.071808481,0.039820963,0.084207161,False,3
6006,CUS8183,270504.4,285.0,Berlin,0.786016863,0.099219125,0.071643234,0.043120777,0.084423306,False,3
6007,CUS8170,46748.75,324.0,Saarland,0.787770582,0.112987406,0.059087997,0.040154015,0.0,True,2
6008,CUS8171,45970.07,316.0,Hamburg,0.785381445,0.109142318,0.066798898,0.038677339,0.0,True,2
6009,CUS8174,33556.39,262.0,Bayern,0.73288843,0.136493824,0.081331752,0.049285993,0.0,True,1
6010,CUS8176,34792.14,261.0,Bayern,0.757460449,0.116674916,0.080814805,0.04504983,0.0,True,1
6011,CUS8179,30864.42,269.0,Rheinland-Pfalz,0.710518455,0.149308168,0.090287133,0.049886244,0.0,True,1
6012,CUS818,52430.71,303.0,Hamburg,0.807092256,0.095085304,0.064599163,0.033223277,0.0,True,2
6013,CUS8181,42502.0,318.0,Sachsen-Anhalt,0.774391087,0.108455132,0.074964708,0.042189073,0.0,True,2
6014,CUS817,45927.78,318.0,Bremen,0.786999285,0.118661081,0.059751854,0.034587781,0.0,True,2
6015,CUS8175,43827.52,275.0,Sachsen,0.789191586,0.107150941,0.064922222,0.038735251,0.0,True,1
6016,CUS6573,225964.02,272.0,Hessen,0.774715638,0.113548166,0.066202177,0.045534019,0.08279703,False,3
6017,CUS6574,263505.92,313.0,Brandenburg,0.793028369,0.095053083,0.069171235,0.042747313,0.081056564,False,0
6018,CUS6579,186986.32,271.0,Bayern,0.692154485,0.157742449,0.09657776,0.053525306,0.083109756,False,3
6019,CUS6580,288833.36,326.0,Bremen,0.782496073,0.115012892,0.066915712,0.035575323,0.084072978,False,0
6020,CUS6583,255997.52,327.0,Mecklenburg-Vorpommern,0.757206945,0.128515972,0.068597774,0.04567931,0.085516888,False,0
6021,CUS6585,258686.69,302.0,Schleswig-Holstein,0.784332777,0.117331897,0.063311414,0.035023913,0.082645089,False,0
6022,CUS6584,257549.57,307.0,Bayern,0.774353846,0.112238937,0.065147303,0.048259914,0.084665227,False,0
6023,CUS6571,52744.34,329.0,Saarland,0.807450999,0.099960299,0.057894364,0.034694339,0.0,True,2
6024,CUS6572,49664.67,308.0,Baden-Württemberg,0.796821563,0.11011832,0.061606973,0.031453144,0.0,True,2
6025,CUS6576,49072.75,298.0,Mecklenburg-Vorpommern,0.803289606,0.108040206,0.0554489,0.033221289,0.0,True,1
6026,CUS6577,32798.37,280.0,Berlin,0.7323617,0.147717707,0.068990319,0.050930275,0.0,True,1
6027,CUS6578,52043.51,311.0,Sachsen-Anhalt,0.826318978,0.083057426,0.057141611,0.033481985,0.0,True,2
6028,CUS658,53757.2,306.0,Saarland,0.834974292,0.076687402,0.046980684,0.041357623,0.0,True,2
6029,CUS6582,36641.23,300.0,Sachsen-Anhalt,0.728590989,0.138076697,0.083448345,0.04988397,0.0,True,1
6030,CUS6575,39994.36,320.0,Thüringen,0.739633788,0.128262335,0.086819242,0.045284635,0.0,True,2
6031,CUS6581,41813.3,301.0,Bayern,0.772545578,0.11705223,0.071517675,0.038884518,0.0,True,1
6032,CUS2308,210283.26,293.0,Nordrhein-Westfalen,0.735891055,0.129954662,0.085612521,0.048541762,0.083124287,False,3
6033,CUS2309,260531.38,299.0,Nordrhein-Westfalen,0.770260842,0.125517433,0.063927232,0.040294494,0.084722222,False,3
6034,CUS231,237769.75,294.0,Hamburg,0.765496915,0.112760475,0.078260796,0.043481814,0.083772936,False,3
6035,CUS2314,285073.07,279.0,Sachsen,0.798056267,0.095319035,0.063804554,0.042820144,0.085115766,False,3
6036,CUS2317,275379.76,302.0,Brandenburg,0.797957482,0.103353856,0.060421144,0.038267518,0.081858903,False,0
6037,CUS2310,33384.46,301.0,Bremen,0.737369123,0.137162021,0.074822537,0.050646319,0.0,True,1
6038,CUS2312,44200.87,289.0,Hessen,0.787009622,0.112608869,0.065422242,0.034959267,0.0,True,1
6039,CUS2313,51149.57,335.0,Sachsen,0.799322849,0.104005175,0.05946443,0.037207546,0.0,True,2
6040,CUS2315,41424.29,311.0,Berlin,0.769617295,0.121990986,0.064281126,0.044110593,0.0,True,2
6041,CUS2316,47320.28,306.0,Hamburg,0.79687356,0.103447824,0.062013792,0.037664824,0.0,True,2
6042,CUS2318,39171.53,314.0,Bayern,0.752728321,0.118028068,0.077348268,0.051895343,0.0,True,2
6043,CUS2319,49587.24,313.0,Mecklenburg-Vorpommern,0.788956191,0.108414584,0.064867091,0.037762134,0.0,True,2
6044,CUS232,45961.7,306.0,Thüringen,0.802910684,0.096854773,0.063004197,0.037230346,0.0,True,2
6045,CUS2320,39456.11,303.0,Nordrhein-Westfalen,0.758007822,0.127829885,0.067867816,0.046294478,0.0,True,2
6046,CUS2321,45988.1,317.0,Brandenburg,0.785651288,0.107468671,0.068744088,0.038135953,0.0,True,2
6047,CUS2311,43134.49,322.0,Thüringen,0.779584041,0.115006344,0.066797591,0.038612025,0.0,True,2
6048,CUS1347,204956.4,295.0,Schleswig-Holstein,0.725248687,0.132254372,0.091027702,0.051469239,0.081902552,False,3
6049,CUS1352,283217.38,335.0,Baden-Württemberg,0.779911953,0.114477685,0.071713713,0.033896649,0.083128834,False,0
6050,CUS1353,212799.61,305.0,Saarland,0.729239964,0.14654134,0.078465886,0.045752809,0.082762431,False,0
6051,CUS1355,298837.32,306.0,Mecklenburg-Vorpommern,0.815660139,0.087143232,0.063414034,0.033782594,0.083755507,False,0
6052,CUS1343,43372.81,304.0,Niedersachsen,0.790784826,0.109848082,0.061714932,0.03765216,0.0,True,2
6053,CUS1344,40639.67,310.0,Baden-Württemberg,0.750986659,0.134925554,0.068825116,0.045262671,0.0,True,2
6054,CUS1346,38258.76,293.0,Baden-Württemberg,0.744797793,0.132644393,0.072329056,0.050228758,0.0,True,1
6055,CUS1348,44688.61,294.0,Rheinland-Pfalz,0.787685274,0.109538874,0.063234681,0.039541172,0.0,True,1
6056,CUS135,38277.85,299.0,Thüringen,0.76627031,0.123767662,0.064755204,0.045206823,0.0,True,1
6057,CUS1350,42838.47,310.0,Rheinland-Pfalz,0.774590923,0.118333825,0.064257664,0.042817589,0.0,True,2
6058,CUS1351,40302.71,285.0,Bremen,0.78590075,0.113332329,0.056244605,0.044522316,0.0,True,1
6059,CUS1354,43081.89,275.0,Thüringen,0.789122529,0.114546507,0.055761945,0.040569019,0.0,True,1
6060,CUS1357,51480.89,329.0,Bayern,0.80871504,0.095948807,0.054470504,0.040865649,0.0,True,2
6061,CUS1356,49249.68,310.0,Rheinland-Pfalz,0.796297357,0.102420767,0.065449562,0.035832314,0.0,True,2
6062,CUS1345,39619.4,285.0,Schleswig-Holstein,0.737518488,0.130943932,0.08738623,0.04415135,0.0,True,1
6063,CUS1349,40239.17,274.0,Berlin,0.806782794,0.098104906,0.053965079,0.04114722,0.0,True,1
6064,CUS8046,252597.61,304.0,Baden-Württemberg,0.770205268,0.120764009,0.068076733,0.04095399,0.084853604,False,0
6065,CUS8047,254883.43,315.0,Hessen,0.763670004,0.115971878,0.077229932,0.043128186,0.084354839,False,0
6066,CUS8049,254926.83,317.0,Schleswig-Holstein,0.749865873,0.122496679,0.078501663,0.049135785,0.082620321,False,0
6067,CUS8051,243824.37,293.0,Mecklenburg-Vorpommern,0.762856395,0.125094961,0.068460261,0.043588383,0.086004515,False,3
6068,CUS804,36862.41,310.0,Thüringen,0.748787722,0.121623356,0.079659198,0.049929725,0.0,True,2
6069,CUS8040,37766.62,289.0,Sachsen,0.780584283,0.102559085,0.06844298,0.048413652,0.0,True,1
6070,CUS8041,36618.11,290.0,Hamburg,0.742928294,0.13084127,0.071651978,0.054578459,0.0,True,1
6071,CUS8042,42199.21,294.0,Rheinland-Pfalz,0.79050769,0.110180973,0.063769914,0.035541424,0.0,True,1
6072,CUS8043,38886.36,280.0,Berlin,0.783036263,0.101219039,0.069788481,0.045956217,0.0,True,1
6073,CUS8044,47283.46,338.0,Bayern,0.772021125,0.113913618,0.07497294,0.039092317,0.0,True,2
6074,CUS8045,40066.66,300.0,Niedersachsen,0.746476996,0.133669739,0.075651427,0.044201838,0.0,True,1
6075,CUS8048,46696.1,282.0,Baden-Württemberg,0.792150951,0.114453027,0.053301453,0.040094569,0.0,True,1
6076,CUS805,37539.88,293.0,Niedersachsen,0.767397498,0.121529691,0.068032183,0.043040628,0.0,True,1
6077,CUS8050,45568.89,293.0,Niedersachsen,0.784089979,0.108188942,0.07007149,0.037649589,0.0,True,1
6078,CUS8053,41737.93,274.0,Berlin,0.80369774,0.104440493,0.057272366,0.034589401,0.0,True,1
6079,CUS8052,42033.85,290.0,Bayern,0.784182272,0.105066036,0.065544555,0.045207137,0.0,True,1
6080,CUS2687,308234.76,324.0,Schleswig-Holstein,0.795633562,0.101314595,0.069507735,0.033544108,0.083675565,False,0
6081,CUS2688,250969.59,279.0,Brandenburg,0.794957389,0.097214647,0.068598749,0.039229215,0.083734177,False,3
6082,CUS2690,256846.05,298.0,Hamburg,0.768918424,0.113776677,0.080567912,0.036736987,0.084204413,False,3
6083,CUS2695,302628.77,309.0,Mecklenburg-Vorpommern,0.812956878,0.091490541,0.062416472,0.033136109,0.083496732,False,0
6084,CUS2696,248852.73,297.0,Bayern,0.780955708,0.109753146,0.066360494,0.042930652,0.083058306,False,3
6085,CUS2697,261096.72,323.0,Saarland,0.755934468,0.122960258,0.079156605,0.041948669,0.083813307,False,0
6086,CUS2686,46182.52,306.0,Bayern,0.790536766,0.112226228,0.055373765,0.041863242,0.0,True,2
6087,CUS2689,37517.54,296.0,Niedersachsen,0.744849209,0.142817999,0.068055635,0.044277157,0.0,True,1
6088,CUS269,33414.92,298.0,Hamburg,0.717477402,0.142597977,0.091993337,0.047931283,0.0,True,1
6089,CUS2691,45281.87,299.0,Thüringen,0.79047133,0.11209409,0.058027197,0.039407383,0.0,True,1
6090,CUS2692,41502.52,307.0,Thüringen,0.774242865,0.107411309,0.074401988,0.043943838,0.0,True,2
6091,CUS2693,45380.9,312.0,Hessen,0.776093246,0.114894152,0.071658341,0.037354261,0.0,True,2
6092,CUS2694,59865.23,317.0,Hamburg,0.83833621,0.081093316,0.050283779,0.030286696,0.0,True,2
6093,CUS2685,47330.95,317.0,Brandenburg,0.780956647,0.116565376,0.057130905,0.045347072,0.0,True,2
6094,CUS2684,47401.66,328.0,Nordrhein-Westfalen,0.785739993,0.107207216,0.065099619,0.041953172,0.0,True,2
6095,CUS2683,47378.64,331.0,Nordrhein-Westfalen,0.773285599,0.119357584,0.071374147,0.035982671,0.0,True,2
6096,CUS2484,230481.11,292.0,Bayern,0.76003092,0.114670005,0.081193162,0.044105914,0.082377049,False,3
6097,CUS2488,270944.65,298.0,Berlin,0.788585971,0.111125427,0.060439097,0.039849504,0.080975348,False,3
6098,CUS2493,258480.88,316.0,Baden-Württemberg,0.755972627,0.124498222,0.077908045,0.041621106,0.081704782,False,0
6099,CUS249,228894.41,335.0,Bremen,0.709591204,0.145784382,0.093395859,0.051228556,0.08376494,False,0
6100,CUS2482,38544.8,290.0,Niedersachsen,0.744386532,0.135337062,0.075648336,0.044628069,0.0,True,1
6101,CUS2486,41561.67,306.0,Niedersachsen,0.760310883,0.117423578,0.07774856,0.044516979,0.0,True,2
6102,CUS2489,33865.37,299.0,Sachsen,0.741144715,0.135112063,0.079352448,0.044390774,0.0,True,1
6103,CUS2490,37642.08,312.0,Sachsen-Anhalt,0.744112971,0.120818775,0.082777838,0.052290415,0.0,True,2
6104,CUS2491,43568.28,320.0,Saarland,0.766274225,0.120731872,0.074510401,0.038483502,0.0,True,2
6105,CUS2492,49412.56,328.0,Saarland,0.7909829,0.101356214,0.065767489,0.041893397,0.0,True,2
6106,CUS2494,42579.04,289.0,Bayern,0.769085916,0.119006676,0.075288452,0.036618956,0.0,True,1
6107,CUS2495,33581.31,266.0,Saarland,0.751883712,0.134666873,0.067813912,0.045635504,0.0,True,1
6108,CUS2483,39055.26,295.0,Bayern,0.769882213,0.121975887,0.06710927,0.041032629,0.0,True,1
6109,CUS2485,46061.74,318.0,Berlin,0.773940802,0.121194293,0.067445346,0.037419559,0.0,True,2
6110,CUS2487,54253.62,305.0,Saarland,0.818184298,0.101147721,0.047619495,0.033048486,0.0,True,2
6111,CUS2481,48299.09,320.0,Hamburg,0.793338756,0.106456457,0.064414464,0.035790322,0.0,True,2
6112,CUS7537,252491.8,312.0,Schleswig-Holstein,0.770028769,0.112698432,0.072021468,0.045251331,0.082718651,False,0
6113,CUS7544,244681.68,326.0,Saarland,0.732094532,0.136784617,0.087313402,0.043807448,0.081950207,False,0
6114,CUS7549,290615.64,296.0,Bayern,0.78890706,0.108265336,0.06992762,0.032899984,0.083296943,False,3
6115,CUS755,288135.82,307.0,Schleswig-Holstein,0.79476592,0.095409241,0.067831483,0.041993356,0.082878151,False,0
6116,CUS7539,46796.55,283.0,Sachsen,0.794172006,0.10796907,0.060773497,0.037085426,0.0,True,1
6117,CUS754,39403.86,297.0,Saarland,0.753546988,0.120984594,0.085432747,0.040035672,0.0,True,1
6118,CUS7540,36281.14,274.0,Hessen,0.759078959,0.130094038,0.073342513,0.037484489,0.0,True,1
6119,CUS7541,50301.74,301.0,Hamburg,0.803735815,0.110904116,0.054318996,0.031041073,0.0,True,2
6120,CUS7542,41752.81,318.0,Hessen,0.759459543,0.126192944,0.07123808,0.043109434,0.0,True,2
6121,CUS7543,36941.35,296.0,Hamburg,0.73398996,0.133623433,0.081486735,0.050899872,0.0,True,1
6122,CUS7545,51694.95,336.0,Hessen,0.787963234,0.109767202,0.064357544,0.03791202,0.0,True,2
6123,CUS7546,40011.85,285.0,Hessen,0.792258044,0.089445502,0.073357268,0.044939187,0.0,True,1
6124,CUS7547,31580.67,286.0,Hamburg,0.716380621,0.136275766,0.092292215,0.055051397,0.0,True,1
6125,CUS7548,42261.21,279.0,Mecklenburg-Vorpommern,0.795720709,0.1009486,0.065109825,0.038220865,0.0,True,1
6126,CUS7538,38742.07,280.0,Schleswig-Holstein,0.784112981,0.108450323,0.06859649,0.038840207,0.0,True,1
6127,CUS7536,51489.31,309.0,Sachsen,0.812923692,0.087548076,0.065085743,0.034442489,0.0,True,2
6128,CUS1228,296699.57,320.0,Sachsen,0.780299378,0.112406162,0.069242905,0.038051555,0.084137577,False,0
6129,CUS123,221434.22,281.0,Nordrhein-Westfalen,0.780840558,0.096733152,0.077473346,0.044952944,0.084160757,False,3
6130,CUS1230,288387.79,313.0,Sachsen,0.796384445,0.109128476,0.060519171,0.033967908,0.082840549,False,0
6131,CUS1231,239477.26,307.0,Rheinland-Pfalz,0.751336599,0.116563635,0.089989004,0.042110762,0.083386581,False,0
6132,CUS1233,295476.83,307.0,Mecklenburg-Vorpommern,0.804144982,0.095230919,0.06911591,0.03150819,0.083051742,False,0
6133,CUS1236,234093.3,294.0,Brandenburg,0.766483406,0.11559139,0.073111148,0.044814055,0.083256881,False,3
6134,CUS1237,207818.87,308.0,Bremen,0.731071004,0.12787602,0.085934304,0.055118671,0.083314732,False,0
6135,CUS1238,275780.8,328.0,Sachsen,0.772244732,0.117468439,0.071320157,0.038966672,0.082049948,False,0
6136,CUS124,197575.08,295.0,Sachsen,0.700070525,0.152654373,0.08569846,0.061576642,0.083257919,False,3
6137,CUS1240,199210.2,299.0,Bremen,0.715949736,0.147967775,0.081917793,0.054164696,0.082749179,False,3
6138,CUS1229,41321.99,295.0,Baden-Württemberg,0.771163247,0.112503294,0.07239874,0.043934719,0.0,True,1
6139,CUS1232,34019.26,271.0,Rheinland-Pfalz,0.756342143,0.126268473,0.075788833,0.041600552,0.0,True,1
6140,CUS1234,48241.24,326.0,Niedersachsen,0.779180427,0.109949288,0.071895125,0.038975159,0.0,True,2
6141,CUS1235,39967.92,285.0,Thüringen,0.772031169,0.115504134,0.078847736,0.033616961,0.0,True,1
6142,CUS1239,30760.32,258.0,Bremen,0.726970981,0.14858363,0.074906568,0.049538821,0.0,True,1
6143,CUS1241,38683.45,291.0,Nordrhein-Westfalen,0.754035899,0.13145751,0.073919208,0.040587383,0.0,True,1
6144,CUS5332,263652.47,299.0,Berlin,0.790055219,0.102492611,0.067232103,0.040220067,0.081358696,False,3
6145,CUS5339,224426.5,285.0,Baden-Württemberg,0.748455329,0.123339445,0.086728439,0.041476786,0.080388693,False,3
6146,CUS534,266340.45,297.0,Nordrhein-Westfalen,0.792475871,0.104405058,0.05972082,0.043398252,0.082803632,False,3
6147,CUS5343,277736.9,299.0,Thüringen,0.791650695,0.105748678,0.061772202,0.040828424,0.085682074,False,3
6148,CUS5344,273002.86,284.0,Nordrhein-Westfalen,0.813175071,0.089305292,0.060274643,0.037244994,0.081184669,False,3
6149,CUS5333,41497.21,300.0,Nordrhein-Westfalen,0.768200802,0.123815312,0.069393822,0.038590064,0.0,True,1
6150,CUS5334,38827.62,322.0,Schleswig-Holstein,0.747405069,0.126019056,0.079649229,0.046926647,0.0,True,2
6151,CUS5336,46233.83,293.0,Schleswig-Holstein,0.80978063,0.0893932,0.05954644,0.04127973,0.0,True,1
6152,CUS5338,39366.66,285.0,Sachsen,0.753942549,0.135386644,0.066538538,0.044132268,0.0,True,1
6153,CUS5340,43430.64,307.0,Thüringen,0.765396273,0.124372793,0.066216846,0.044014088,0.0,True,2
6154,CUS5341,37355.65,330.0,Bremen,0.73033343,0.136506258,0.080971152,0.05218916,0.0,True,2
6155,CUS5342,44168.8,301.0,Hessen,0.786032448,0.106504591,0.066091676,0.041371285,0.0,True,1
6156,CUS5345,40564.77,273.0,Thüringen,0.771091763,0.117274916,0.07200238,0.039630941,0.0,True,1
6157,CUS5346,45570.45,310.0,Hamburg,0.783405474,0.109638812,0.065623666,0.041332047,0.0,True,2
6158,CUS5335,39986.4,297.0,Berlin,0.779137407,0.112621541,0.062939149,0.045301903,0.0,True,1
6159,CUS5337,38952.0,298.0,Hessen,0.758041179,0.126492606,0.069405422,0.046060793,0.0,True,1
6160,CUS6312,244535.76,272.0,Niedersachsen,0.802063755,0.106541554,0.054297989,0.037096701,0.084435798,False,3
6161,CUS6315,271218.58,310.0,Berlin,0.781572708,0.108614941,0.06920986,0.040602491,0.081956522,False,0
6162,CUS6316,269869.5,304.0,Bayern,0.77957309,0.102391712,0.081970767,0.036064431,0.083298097,False,0
6163,CUS6317,254800.56,303.0,Rheinland-Pfalz,0.768292699,0.114108854,0.077782639,0.039815807,0.085643016,False,0
6164,CUS6320,272124.31,326.0,Berlin,0.74042569,0.13877823,0.074405848,0.046390232,0.084054326,False,0
6165,CUS6325,211962.06,281.0,Baden-Württemberg,0.74065052,0.125070355,0.088972385,0.04530674,0.082738095,False,3
6166,CUS6311,39206.87,322.0,Bremen,0.750729145,0.124496804,0.068333432,0.056440619,0.0,True,2
6167,CUS6313,42487.64,274.0,Hamburg,0.799255972,0.101694752,0.062558429,0.036490848,0.0,True,1
6168,CUS6314,42864.77,312.0,Nordrhein-Westfalen,0.784737443,0.111116892,0.061784538,0.042361128,0.0,True,2
6169,CUS6318,40254.92,303.0,Thüringen,0.761926492,0.111847446,0.077506551,0.048719511,0.0,True,2
6170,CUS6319,43958.3,298.0,Brandenburg,0.785156842,0.108222111,0.066024164,0.040596884,0.0,True,1
6171,CUS632,47016.03,317.0,Saarland,0.783374734,0.112208538,0.06915301,0.035263718,0.0,True,2
6172,CUS6321,39897.16,264.0,Nordrhein-Westfalen,0.795486947,0.106204552,0.060659455,0.037649046,0.0,True,1
6173,CUS6322,45486.55,294.0,Sachsen-Anhalt,0.806031673,0.098395899,0.056985417,0.038587011,0.0,True,1
6174,CUS6323,41798.5,289.0,Niedersachsen,0.785454741,0.100377765,0.072383698,0.041783796,0.0,True,1
6175,CUS6324,50185.0,311.0,Sachsen,0.802583441,0.110211418,0.059029192,0.028175949,0.0,True,2
6176,CUS1475,219904.6,305.0,Berlin,0.7177155,0.144889739,0.089372983,0.048021779,0.08315678,False,0
6177,CUS1479,350365.24,341.0,Saarland,0.814915601,0.09338746,0.056010436,0.035686502,0.084040501,False,0
6178,CUS1483,270651.25,311.0,Niedersachsen,0.768738256,0.125445421,0.064862549,0.040953774,0.083896515,False,0
6179,CUS1484,291023.8,305.0,Hamburg,0.803754676,0.102329054,0.06326139,0.030654881,0.082589771,False,0
6180,CUS1487,275835.9,315.0,Mecklenburg-Vorpommern,0.79282936,0.098339592,0.065862674,0.042968374,0.085527691,False,0
6181,CUS1474,45042.58,304.0,Brandenburg,0.784641111,0.110049646,0.065085526,0.040223717,0.0,True,2
6182,CUS1476,33913.38,280.0,Mecklenburg-Vorpommern,0.727262514,0.12707138,0.089510099,0.056156007,0.0,True,1
6183,CUS1478,40167.54,288.0,Niedersachsen,0.777897775,0.105274309,0.076611114,0.040216802,0.0,True,1
6184,CUS148,49429.84,292.0,Rheinland-Pfalz,0.820059705,0.092678835,0.0579136,0.02934786,0.0,True,1
6185,CUS1480,42109.28,301.0,Baden-Württemberg,0.767340833,0.123381354,0.072189551,0.037088262,0.0,True,1
6186,CUS1482,38917.2,302.0,Bremen,0.747064537,0.134693143,0.075191175,0.043051144,0.0,True,2
6187,CUS1485,36910.91,291.0,Rheinland-Pfalz,0.751572367,0.114878501,0.093399756,0.040149376,0.0,True,1
6188,CUS1486,38022.56,294.0,Rheinland-Pfalz,0.758664067,0.119415158,0.074815846,0.047104929,0.0,True,1
6189,CUS1473,35600.04,256.0,Thüringen,0.772487896,0.112018133,0.076927442,0.03856653,0.0,True,1
6190,CUS1481,52102.08,294.0,Hessen,0.819359035,0.093357693,0.048551613,0.038731659,0.0,True,1
6191,CUS1477,45905.63,326.0,Nordrhein-Westfalen,0.786260857,0.101122455,0.068028039,0.044588648,0.0,True,2
6192,CUS8070,274332.34,284.0,Hessen,0.801448564,0.109621017,0.05362616,0.035304259,0.084499397,False,3
6193,CUS8075,330549.05,312.0,Sachsen,0.825548886,0.083445619,0.058398232,0.032607264,0.082760473,False,0
6194,CUS8078,239208.29,306.0,Saarland,0.751008546,0.119577545,0.083416632,0.045997277,0.084611048,False,0
6195,CUS808,230616.25,301.0,Rheinland-Pfalz,0.761145539,0.111061601,0.080824096,0.046968763,0.085221143,False,3
6196,CUS8071,189082.23,264.0,Thüringen,0.749374915,0.121217208,0.07854223,0.050865647,0.083076923,False,3
6197,CUS8074,264669.51,311.0,Rheinland-Pfalz,0.770568926,0.113347019,0.07345474,0.042629315,0.085828025,False,0
6198,CUS8069,37278.1,272.0,Bremen,0.775166116,0.113585456,0.070883173,0.040365255,0.0,True,1
6199,CUS807,45018.89,308.0,Berlin,0.798469487,0.094697581,0.065975194,0.040857738,0.0,True,2
6200,CUS8072,53894.06,341.0,Saarland,0.786892656,0.108751874,0.070257093,0.034098377,0.0,True,2
6201,CUS8073,47660.79,292.0,Rheinland-Pfalz,0.815342129,0.091959869,0.055516495,0.037181507,0.0,True,1
